date_announced,entry_type,correct_type,update_type,update_level,init_country_level,Border,Regulation,Lockdown,Curfew,Social Distancing,compliance
2020-07-14,67.67619047619053,74.41190476190484,10.535714285714285,3.1571428571428575,78.207142857143,7.0,51.0,2.0,0.0,0.0,90.0
2020-07-15,65.47142857142853,72.46666666666657,10.795238095238094,4.695238095238095,76.66428571428563,6.0,52.0,2.0,0.0,0.0,88.0
2020-07-16,80.94761904761886,89.7333333333333,15.071428571428575,5.904761904761903,96.39285714285714,7.0,60.0,0.0,1.0,0.0,99.0
2020-07-17,76.19761904761921,84.44761904761927,15.571428571428571,6.142857142857143,92.04523809523833,6.0,47.0,0.0,1.0,0.0,85.0
2020-07-18,43.44761904761903,48.81428571428568,10.4,3.6666666666666665,52.959523809523795,2.0,25.0,0.0,1.0,0.0,46.0
2020-07-19,27.235714285714263,30.40238095238093,6.083333333333332,2.1666666666666665,32.542857142857144,2.0,23.0,0.0,1.0,0.0,43.0
2020-07-20,38.42857142857144,45.72142857142858,12.385714285714284,7.566666666666667,52.361904761904775,4.0,25.0,0.0,1.0,0.0,53.0
2020-07-21,66.43571428571433,78.11904761904773,18.199999999999996,19.23333333333333,89.52857142857152,7.0,25.0,0.0,1.0,2.0,56.0
2020-07-22,90.07619047619049,99.96190476190478,16.62857142857143,20.019047619047615,110.50476190476189,9.0,28.0,1.0,1.0,5.0,67.0
2020-07-23,113.7380952380953,130.83333333333331,26.023809523809515,31.61904761904762,146.7619047619046,9.0,37.0,3.0,1.0,16.0,87.0
2020-07-24,168.1904761904761,187.03571428571408,30.690476190476183,28.785714285714292,202.23809523809499,9.0,43.0,3.0,0.0,17.0,111.0
2020-07-25,147.93333333333325,161.01666666666657,21.849999999999994,16.03333333333333,171.43333333333317,10.0,42.0,4.0,0.0,17.0,110.0
2020-07-26,96.21666666666675,104.96666666666684,13.983333333333327,10.733333333333338,112.30000000000018,11.0,43.0,4.0,0.0,17.0,112.0
2020-07-27,83.22142857142859,89.55238095238097,10.159523809523808,8.573809523809524,94.91666666666667,11.0,46.0,4.0,0.0,17.0,118.0
2020-07-28,79.67380952380957,85.08809523809536,7.0833333333333375,5.347619047619047,88.76904761904773,9.0,45.0,4.0,0.0,17.0,114.0
2020-07-29,122.20238095238129,138.22857142857154,15.978571428571426,9.888095238095241,149.664285714286,6.0,59.0,4.0,1.0,21.0,135.0
2020-07-30,119.71428571428567,133.65238095238072,14.842857142857142,9.347619047619052,145.47142857142842,3.0,59.0,3.0,1.0,18.0,125.0
2020-07-31,104.44285714285738,113.51428571428599,10.952380952380954,5.285714285714286,121.46666666666692,4.0,53.0,1.0,1.0,7.0,112.0
2020-08-01,81.09285714285721,90.98571428571445,7.8095238095238075,9.940476190476186,95.62857142857155,3.0,41.0,1.0,1.0,6.0,78.0
2020-08-02,55.238095238095255,63.604761904761894,5.75,10.55,66.18809523809522,2.0,39.0,1.0,1.0,6.0,74.0
2020-08-03,72.58571428571435,80.40238095238108,6.533333333333335,10.900000000000002,82.61904761904768,1.0,42.0,1.0,1.0,8.0,83.0
2020-08-04,123.07619047619052,129.2690476190475,5.333333333333336,8.523809523809529,133.13571428571422,1.0,49.0,2.0,2.0,9.0,101.0
2020-08-05,109.22619047619061,115.45714285714314,6.7047619047619085,7.5666666666666655,119.05952380952404,2.0,50.0,2.0,2.0,9.0,100.0
2020-08-06,76.85476190476193,83.72857142857148,9.583333333333332,7.366666666666667,85.00476190476199,2.0,37.0,2.0,1.0,4.0,75.0
2020-08-07,108.15238095238115,139.78095238095247,28.77142857142857,32.685714285714276,139.5666666666667,4.0,54.0,3.0,2.0,8.0,107.0
2020-08-08,103.6214285714287,137.78333333333342,32.06666666666666,28.65714285714285,138.14047619047628,3.0,56.0,3.0,2.0,8.0,103.0
2020-08-09,69.00952380952371,89.98571428571441,21.392857142857146,15.61904761904762,90.88571428571436,3.0,54.0,3.0,2.0,8.0,99.0
2020-08-10,52.440476190476225,69.04285714285727,16.635714285714293,17.47142857142856,68.54285714285724,4.0,56.0,2.0,2.0,8.0,102.0
2020-08-11,43.46428571428569,55.064285714285695,12.583333333333332,13.81666666666667,56.43333333333334,4.0,53.0,2.0,2.0,6.0,94.0
2020-08-12,96.36190476190491,123.4309523809526,40.04523809523816,34.18571428571425,126.98095238095257,5.0,70.0,1.0,2.0,8.0,110.0
2020-08-13,90.09285714285727,117.60476190476186,39.864285714285685,32.8857142857143,120.30476190476189,4.0,68.0,1.0,2.0,8.0,106.0
2020-08-14,53.1880952380953,70.8523809523811,24.61666666666666,20.923809523809503,72.29285714285732,4.0,65.0,1.0,2.0,7.0,99.0
2020-08-15,31.952380952380935,41.516666666666666,15.1,12.080952380952384,42.62619047619047,2.0,42.0,0.0,1.0,3.0,60.0
2020-08-16,25.592857142857138,31.952380952380945,10.059523809523807,8.86904761904762,34.68571428571429,2.0,34.0,0.0,1.0,3.0,52.0
2020-08-17,37.0142857142857,47.909523809523755,16.795238095238087,11.77380952380953,49.499999999999964,2.0,38.0,1.0,1.0,3.0,61.0
2020-08-18,36.507142857142846,47.180952380952476,16.066666666666666,11.866666666666674,47.80000000000008,1.0,38.0,1.0,1.0,3.0,60.0
2020-08-19,27.123809523809488,34.371428571428524,10.661904761904761,8.638095238095238,35.82380952380949,1.0,37.0,1.0,1.0,3.0,57.0
2020-08-20,12.619047619047619,16.571428571428566,5.119047619047619,5.1428571428571415,18.738095238095227,0.0,10.0,1.0,0.0,0.0,18.0
2020-08-21,10.895238095238097,15.871428571428574,6.869047619047619,8.202380952380953,19.521428571428572,0.0,9.0,1.0,0.0,1.0,18.0
2020-08-22,8.283333333333335,12.233333333333338,5.550000000000002,6.500000000000001,15.200000000000003,0.0,8.0,1.0,0.0,1.0,17.0
2020-08-23,6.071428571428571,8.604761904761903,3.533333333333333,3.9000000000000004,10.30714285714286,0.0,8.0,1.0,0.0,1.0,17.0
2020-08-24,23.435714285714273,26.376190476190462,3.7023809523809517,4.88095238095238,32.34999999999999,0.0,11.0,1.0,0.0,1.0,22.0
2020-08-25,20.747619047619043,22.590476190476185,2.092857142857143,3.6857142857142855,28.457142857142856,0.0,6.0,0.0,0.0,1.0,12.0
2020-08-26,14.352380952380951,15.419047619047621,1.2666666666666668,2.1333333333333333,17.62857142857143,0.0,5.0,0.0,0.0,1.0,11.0
2020-08-27,12.809523809523805,15.619047619047615,2.9761904761904763,2.6190476190476186,16.761904761904756,0.0,6.0,0.0,0.0,1.0,12.0
2020-08-28,15.035714285714285,19.57142857142857,4.678571428571429,5.071428571428571,19.607142857142854,0.0,8.0,0.0,0.0,1.0,15.0
2020-08-29,12.133333333333336,15.333333333333336,3.2,3.9,15.0,0.0,8.0,0.0,0.0,0.0,13.0
2020-08-30,13.83333333333334,15.666666666666671,1.8333333333333333,2.166666666666667,15.750000000000002,0.0,9.0,0.0,0.0,0.0,16.0
2020-08-31,13.014285714285723,15.32380952380953,3.3095238095238098,1.5357142857142856,16.504761904761907,1.0,9.0,0.0,0.0,0.0,17.0
2020-09-01,7.566666666666666,10.466666666666669,3.9000000000000004,2.9499999999999997,11.05,1.0,6.0,0.0,0.0,0.0,12.0
2020-09-02,5.604761904761905,7.838095238095239,2.7333333333333334,2.766666666666667,7.995238095238097,1.0,6.0,0.0,0.0,0.0,12.0
2020-09-03,3.6190476190476186,5.071428571428571,1.7857142857142856,1.6428571428571428,5.238095238095237,1.0,5.0,0.0,0.0,0.0,10.0
2020-09-04,2.64047619047619,3.5095238095238086,1.1190476190476188,1.0952380952380951,3.616666666666666,1.0,4.0,0.0,0.0,0.0,9.0
2020-09-05,1.45,1.9,0.65,0.5,2.1,1.0,2.0,0.0,0.0,0.0,5.0
2020-09-06,1.223809523809524,1.5904761904761902,0.5333333333333333,0.4,1.7571428571428571,1.0,2.0,0.0,0.0,0.0,5.0
2020-09-07,0.30952380952380953,0.6190476190476191,0.45238095238095233,0.3333333333333333,0.7619047619047619,1.0,1.0,0.0,0.0,0.0,2.0
2020-09-08,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,1.0
